Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.0.8-10.0.0.2-36356-993-6,10.0.0.8,36356,10.0.0.2,993,6,23/05/2022 01:04:57 PM,8207635,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.082586518528174,1.3402155432106813,820763.5,2592397.9628138905,8198855.0,15.0,8207556.0,1641511.1999999995,3665667.808058267,8198855.0,20.0,8207620.0,2051905.0,4098836.643524599,8200158.0,144.0,0,0,0,0,200,168,0.7310266599330989,0.6091888832775824,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,1300.0,0.0,1300.0,1300.0,8198855.0,0.0,8198855.0,8198855.0,NeedManualLabel
10.0.0.8-10.0.0.2-48304-995-6,10.0.0.8,48304,10.0.0.2,995,6,23/05/2022 01:04:57 PM,8205301,1141,1875,256.0,58505731.0,16.0,0.0,0.2243645924627521,1.8821792763600504,63712.0,0.0,31203.05653333329,25089.19281822384,7130267.006658256,367.5672592632494,2721.492868988387,54394.55559817074,1776050.0,0.0,8205227.0,7197.567543859643,88302.21579878028,1776050.0,3.0,8205290.0,4378.489861259336,68959.21912403476,1776213.0,1.0,0,0,0,0,36580,60008,139.05644655814575,228.5108127051037,0.0,63712.0,19392.107059993366,24904.49628018274,620233934.9696358,2,2,0,1870,3015,0,0,0,1.0,19398.536803713527,0.2243645924627519,31203.05653333333,0,0,0,11701197,377,23190057,285,64,468,14626432,42340,85,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.8-10.0.0.2-36354-993-6,10.0.0.8,36354,10.0.0.2,993,6,23/05/2022 01:04:57 PM,8210225,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.07751310104169,1.3397927584201408,821022.5,2592670.686307986,8199890.0,9.0,8209511.0,1641902.2,3666027.863640455,8199890.0,26.0,8210216.0,2052554.0,4099667.59658146,8202053.0,17.0,0,0,0,0,200,168,0.7307960500473496,0.6089967083727913,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,2162.0,0.0,2162.0,2162.0,8199890.0,0.0,8199890.0,8199890.0,NeedManualLabel
10.0.0.8-10.0.0.2-48306-995-6,10.0.0.8,48306,10.0.0.2,995,6,23/05/2022 01:04:57 PM,8205100,308,287,64.0,6442861.0,16.0,0.0,0.2077922077922078,1.8144383816268996,40544.0,0.0,22448.99303135889,13154.6853178303,785234.1836175062,72.51587427331782,13813.299663299653,228848.86147347197,5191756.0,0.0,8205057.0,26726.570032573283,318033.8554175162,5191756.0,2.0,8205090.0,28689.125874125853,329487.4067154544,5191794.0,1.0,0,0,0,0,10128,9192,37.53762903559981,34.978245237718006,0.0,40544.0,10810.276845637583,14463.923423197984,209205080.7921353,2,2,0,268,594,0,0,0,0.0,10828.44537815126,0.2077922077922078,22448.993031358885,0,0,0,3221462,143,5515489,154,32,143,3221430,42340,85,4,32,1858143.0,0.0,1858143.0,1858143.0,5191756.0,0.0,5191756.0,5191756.0,NeedManualLabel
10.0.0.8-10.0.0.2-48302-995-6,10.0.0.8,48302,10.0.0.2,995,6,23/05/2022 01:04:57 PM,8207688,2936,5099,1216.0,163405421.0,16.0,0.0,0.4141689373297007,2.541134877200553,65160.0,0.0,32046.56226711128,32200.333128078564,19908972.782591157,978.9602138872726,1021.6191187453322,12681.341335218229,658503.0,-4.0,8206421.0,2796.054855195914,20866.58030995224,658503.0,2.0,8207678.0,1609.979992153785,15905.269964706004,658753.0,1.0,0,0,0,0,94512,163176,357.7134023612984,621.2468115259743,0.0,65160.0,20334.325161772016,29934.044939636973,896047046.4482058,2,2,0,5167,8034,0,0,0,1.0,20336.855880522715,0.4141689373297003,32046.5622671112,0,0,0,163406637,5170,19995207,0,0,0,0,42340,85,76,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.8-10.0.0.2-48308-995-6,10.0.0.8,48308,10.0.0.2,995,6,23/05/2022 01:04:57 PM,8208226,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.081428557157174,1.3401190464297643,820822.6,2593329.0368832103,8201566.0,10.0,8208158.0,1641631.6,3667115.125268131,8201566.0,40.0,8208216.0,2052054.0,4100595.644539055,8202947.0,294.0,0,0,0,0,200,168,0.7309740253253261,0.6091450211044385,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,1369.0,0.0,1369.0,1369.0,8201566.0,0.0,8201566.0,8201566.0,NeedManualLabel
10.0.0.8-10.0.0.2-48310-995-6,10.0.0.8,48310,10.0.0.2,995,6,23/05/2022 01:04:57 PM,8208363,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.08116015337041,1.3400966794475342,820836.3,2592941.5749348826,8200477.0,11.0,8206899.0,1641379.7999999998,3666647.114000705,8200477.0,29.0,8208352.0,2052088.0,4099658.633107721,8201575.0,479.0,0,0,0,0,200,168,0.7309618251532004,0.6091348542943337,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,1090.0,0.0,1090.0,1090.0,8200477.0,0.0,8200477.0,8200477.0,NeedManualLabel
10.0.0.4-10.0.0.2-42392-143-6,10.0.0.4,42392,10.0.0.2,143,6,23/05/2022 01:07:58 PM,8102879,507,674,208.0,20213281.0,16.0,0.0,0.4102564102564104,2.5314881290581988,65160.0,0.0,29990.031157270027,30854.336304063625,2494605.8061585277,145.75066467116196,6866.846610169497,85265.03866671059,2067104.0,-2.0,8102812.0,16013.462450592897,129717.49258983396,2067104.0,2.0,8102866.0,12039.919762258536,112685.58633683764,2067232.0,1.0,0,0,0,0,16232,21576,62.57035308067663,83.18031159048532,0.0,65160.0,17101.0905245347,27624.148852314527,763093599.81483,2,2,0,679,1180,0,0,0,1.0,17115.57070279424,0.4102564102564102,29990.03115727003,0,0,0,6737829,227,4412943,253,104,337,10106640,42340,85,13,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.4-10.0.0.2-42388-143-6,10.0.0.4,42388,10.0.0.2,143,6,23/05/2022 01:07:58 PM,8105623,2407,5572,1360.0,181467223.0,16.0,0.0,0.5650186954715418,2.953756542374545,65160.0,0.0,32567.699748743787,31163.43082267847,22387987.08008009,984.3783753574526,1015.9968663825466,12773.680396173915,500948.0,-19.0,8105151.0,3368.7244389027373,23095.23172682447,500948.0,2.0,8105607.0,1454.9644588045269,15441.790601018483,500995.0,1.0,0,0,0,0,77068,178312,296.9543488514085,687.424026506044,0.0,65160.0,22740.423934837112,30026.15453202522,901569955.9810586,2,2,0,5643,7978,0,0,0,2.0,22743.27396916907,0.5650186954715414,32567.69974874372,0,0,0,181468583,5652,22704463,0,0,0,0,42340,85,85,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.4-10.0.0.2-42394-143-6,10.0.0.4,42394,10.0.0.2,143,6,23/05/2022 01:07:58 PM,8104109,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.288033638244503,1.357336136520375,810410.9,2561415.2013152787,8100326.0,11.0,8104067.0,1620813.4,3622157.8128782986,8100326.0,19.0,8104098.0,2026024.5,4050275.179461967,8101437.0,16.0,0,0,0,0,200,168,0.7403651653747501,0.616970971145625,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,1096.0,0.0,1096.0,1096.0,8100326.0,0.0,8100326.0,8100326.0,NeedManualLabel
10.0.0.4-10.0.0.2-42396-143-6,10.0.0.4,42396,10.0.0.2,143,6,23/05/2022 01:07:58 PM,8102880,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.290504117054674,1.3575420097545563,810288.0,2560879.342490691,8098678.0,13.0,8102845.0,1620568.9999999998,3621373.172142233,8098678.0,19.0,8102857.0,2025714.25,4049749.991164506,8100339.0,13.0,0,0,0,0,200,168,0.7404774598661216,0.6170645498884346,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,1666.0,0.0,1666.0,1666.0,8098678.0,0.0,8098678.0,8098678.0,NeedManualLabel
10.0.0.4-10.0.0.2-42400-143-6,10.0.0.4,42400,10.0.0.2,143,6,23/05/2022 01:07:58 PM,8101819,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.29263749288894,1.3577197910740784,810181.8999999999,2560475.9826640068,8097424.0,10.0,8101176.0,1620235.2000000002,3620858.739600829,8097424.0,18.0,8101809.0,2025452.25,4048901.390622595,8098804.0,28.0,0,0,0,0,200,168,0.7405744314949518,0.6171453595791265,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,1371.0,0.0,1371.0,1371.0,8097424.0,0.0,8097424.0,8097424.0,NeedManualLabel
10.0.0.4-10.0.0.2-45410-220-6,10.0.0.4,45410,10.0.0.2,220,6,23/05/2022 01:07:58 PM,8101369,313,383,192.0,10797981.0,16.0,0.0,0.6134185303514385,3.077119679145375,65160.0,0.0,28193.161879895582,20032.1071144533,1332882.5041792318,85.91140583770472,11656.646043165469,138032.2663168617,3005700.0,-4.0,8101202.0,25965.391025641035,205290.2328679845,3005700.0,3.0,8101356.0,21207.73821989528,185812.58746441265,3005816.0,2.0,0,0,0,0,10096,12264,38.63544544138157,47.27596039632314,0.0,65160.0,15492.357245337158,20427.579754079077,417286014.6092613,2,2,0,389,695,0,0,0,1.0,15514.616379310344,0.6134185303514377,28193.16187989556,0,0,0,3599391,130,4004930,104,64,127,3599327,42340,85,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.4-10.0.0.2-45408-220-6,10.0.0.4,45408,10.0.0.2,220,6,23/05/2022 01:07:58 PM,8102709,2562,4606,1440.0,147795719.0,16.0,0.0,0.5620608899297435,2.9462603328038304,65160.0,0.0,32087.65067303512,31955.710884014155,18240462.41818631,884.6424078663074,1130.5579740477244,12427.939190036956,440943.0,-10.0,8102136.0,3163.661069894573,20639.740686921523,440943.0,2.0,8102697.0,1759.543322475565,15493.865484064074,441021.0,2.0,0,0,0,0,82236,147400,316.1905481240903,568.451859742217,0.0,65160.0,20616.147161389334,29875.778881307066,892562163.764753,2,2,0,4687,7167,0,0,0,1.0,20619.023297991072,0.5620608899297423,32087.65067303517,0,0,0,147797159,4691,18520951,0,0,0,0,42340,85,90,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.4-10.0.0.2-45412-220-6,10.0.0.4,45412,10.0.0.2,220,6,23/05/2022 01:07:58 PM,8100418,191,171,32.0,3469106.0,16.0,0.0,0.1675392670157069,1.632948162801671,34752.0,0.0,20287.16959064328,13338.071647837049,428266.5413068807,44.68905184892928,22438.83102493075,354146.40769794275,6562661.0,0.0,8100288.0,42633.0947368421,487882.3185956054,6562661.0,3.0,8100408.0,47649.45882352941,515742.79041413177,6562681.0,1.0,0,0,0,0,6312,5480,23.579030119186445,21.11002172974284,0.0,34752.0,9556.85399449036,13651.948569483293,186375699.7438169,2,2,0,155,361,0,0,0,0.0,9583.254143646407,0.1675392670157068,20287.16959064328,0,0,0,3469006,166,120384716,95,16,85,1734553,42340,85,2,32,1535315.0,0.0,1535315.0,1535315.0,6562661.0,0.0,6562661.0,6562661.0,NeedManualLabel
10.0.0.4-10.0.0.2-45414-220-6,10.0.0.4,45414,10.0.0.2,220,6,23/05/2022 01:07:59 PM,8098732,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.29884777024354,1.3582373141869617,809873.1999999998,2559509.274780088,8094364.0,7.0,8098647.0,1619729.4,3619430.884391951,8094364.0,156.0,8098721.0,2024680.25,4047719.9636039855,8096260.0,7.0,0,0,0,0,200,168,0.7408567168292518,0.6173805973577098,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,1891.0,0.0,1891.0,1891.0,8094364.0,0.0,8094364.0,8094364.0,NeedManualLabel
10.0.0.4-10.0.0.2-45416-220-6,10.0.0.4,45416,10.0.0.2,220,6,23/05/2022 01:07:59 PM,8097835,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.300653199281044,1.3583877666067536,809783.5000000001,2558871.799857736,8092460.0,5.0,8097627.0,1619525.4,3618480.527955664,8092460.0,20.0,8097823.0,2024455.75,4046531.126190133,8094252.0,12.0,0,0,0,0,200,168,0.740938781785502,0.6174489848212517,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,1799.0,0.0,1799.0,1799.0,8092460.0,0.0,8092460.0,8092460.0,NeedManualLabel
10.0.0.4-10.0.0.2-54394-443-6,10.0.0.4,54394,10.0.0.2,443,6,23/05/2022 01:07:59 PM,8096183,370,459,192.0,9616157.0,16.0,0.0,0.5189189189189188,2.8381678350785933,40544.0,0.0,20950.233115468407,13155.995716173156,1187763.2953701762,102.39393057197448,9777.998792270531,112251.17389084636,1711271.0,-1.0,8096140.0,21940.75880758808,167478.19541974136,1711271.0,2.0,8096172.0,17677.23144104802,150561.7307305865,1711417.0,1.0,0,0,0,0,12276,14696,45.7005480236798,56.69338254829467,0.0,40544.0,11585.962650602409,14291.334388887864,204242238.61500883,2,2,0,439,828,0,0,0,1.0,11599.938480096502,0.518918918918919,20950.23311546841,0,0,0,2404054,115,5624097,92,48,114,2404039,42340,85,12,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.4-10.0.0.2-54398-443-6,10.0.0.4,54398,10.0.0.2,443,6,23/05/2022 01:07:59 PM,8095967,72,39,32.0,480963.0,16.0,0.0,0.4444444444444446,2.647820729692329,65160.0,0.0,12332.384615384615,12920.893454555207,59411.67991420914,13.710530193613684,73599.7,549769.3887684672,4702669.0,-3.0,8094901.0,114012.69014084508,682618.8461267508,4702669.0,2.0,8095957.0,213051.50000000003,927582.598511233,4704205.0,1.0,0,0,0,0,2860,1256,8.893316882344012,4.817213311269673,0.0,65160.0,4294.598214285714,9590.639898669053,91980373.66594274,2,2,0,35,110,0,0,0,0.0,4333.288288288289,0.4444444444444444,12332.384615384615,0,0,0,480863,34,59630828,36,16,19,240481,42340,85,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.4-10.0.0.2-54400-443-6,10.0.0.4,54400,10.0.0.2,443,6,23/05/2022 01:07:59 PM,8095118,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.30612425909048,1.35884368825754,809511.7999999999,2558090.008006833,8089963.0,12.0,8095037.0,1619007.4,3617374.381103621,8089963.0,62.0,8095072.0,2023768.0,4046285.4219754855,8093196.0,12.0,0,0,0,0,200,168,0.7411874663222946,0.6176562219352455,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,3258.0,0.0,3258.0,3258.0,8089963.0,0.0,8089963.0,8089963.0,NeedManualLabel
10.0.0.4-10.0.0.2-54402-443-6,10.0.0.4,54402,10.0.0.2,443,6,23/05/2022 01:07:59 PM,8093270,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.309847564704995,1.3591539637254162,809327.0,2557656.2037852374,8088544.0,13.0,8093221.0,1618644.2000000002,3616784.065745659,8088544.0,30.0,8093257.0,2023314.25,4044437.224183885,8089970.0,209.0,0,0,0,0,200,168,0.7413567074865907,0.6177972562388255,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,1415.0,0.0,1415.0,1415.0,8088544.0,0.0,8088544.0,8088544.0,NeedManualLabel
10.0.0.4-10.0.0.2-54392-443-6,10.0.0.4,54392,10.0.0.2,443,6,23/05/2022 01:07:59 PM,8115417,1821,3635,1360.0,113936838.0,16.0,0.0,0.7468423942888515,3.376087073099089,65160.0,0.0,31344.38459422281,26835.328368959414,14039721.92679686,672.300634705524,1487.702474793767,16040.954794109315,453665.0,-19.0,8115112.0,4458.852747252752,27537.890710813983,453665.0,3.0,8115406.0,2233.188222344524,19631.504494572306,453728.0,2.0,0,0,0,0,58416,116328,224.38773016839428,447.9129045371297,0.0,65160.0,20879.273960051338,26423.211107390056,698186085.2257012,2,2,0,3708,5455,0,0,0,1.0,20883.100806451614,0.7468423942888522,31344.384594222836,0,0,0,113938198,3715,14524030,0,0,0,0,42340,85,85,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.4-10.0.0.2-58470-993-6,10.0.0.4,58470,10.0.0.2,993,6,23/05/2022 01:07:59 PM,8105083,44,28,32.0,101996.0,16.0,0.0,0.7272727272727276,3.3713128790637668,10136.0,0.0,3642.714285714285,3282.978603027517,12588.149930111758,8.883314334967327,114156.09859154932,708450.0008883206,5331313.0,0.0,8104706.0,188481.5348837209,906731.0203595676,5331313.0,3.0,8105071.0,300187.81481481483,1137573.6668342385,5332548.0,2.0,0,0,0,0,1728,904,5.4286920935911445,3.454622241376183,0.0,10136.0,1397.6438356164383,2687.2864327021566,7221508.3713850835,2,2,0,22,71,0,0,0,0.0,1417.0555555555557,0.7272727272727273,3642.714285714286,0,0,0,101896,23,16646953,22,16,14,50998,42340,85,2,32,1234.0,0.0,1234.0,1234.0,5331313.0,0.0,5331313.0,5331313.0,NeedManualLabel
10.0.0.4-10.0.0.2-58466-993-6,10.0.0.4,58466,10.0.0.2,993,6,23/05/2022 01:07:59 PM,8107877,2097,3799,1664.0,121658224.0,16.0,0.0,0.793514544587507,3.474525051142169,65160.0,0.0,32023.74940773885,31932.360051918677,15005147.216712832,727.1940607880459,1375.3820186598834,12594.830435296608,325490.0,-45.0,8107401.0,3868.034828244277,20898.16499242973,325490.0,4.0,8107867.0,2134.7727751448238,15661.718546712063,325614.0,2.0,0,0,0,0,67212,121576,258.63737202722734,468.5566887608186,0.0,65160.0,20630.810242496213,29864.96759030648,891916289.1700563,2,2,0,3898,5895,0,0,0,1.0,20634.309362279517,0.7935145445875059,32023.74940773888,0,0,0,121659888,3898,15208985,0,0,0,0,42340,85,104,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.4-10.0.0.2-58468-993-6,10.0.0.4,58468,10.0.0.2,993,6,23/05/2022 01:07:59 PM,8107065,467,604,144.0,13563849.0,16.0,0.0,0.3083511777301926,2.202026685687125,65160.0,0.0,22456.70364238409,17576.438205071674,1673107.7153075745,132.10699556497943,7576.696261682247,108475.2070644215,2492536.0,-3.0,8106958.0,17396.905579399147,163951.1594871679,2492536.0,2.0,8107054.0,13444.533996683247,144298.48164842193,2492602.0,1.0,0,0,0,0,15288,19336,57.60407743122819,74.50291813375124,0.0,65160.0,12652.97854477614,17265.432849683624,298095171.4869344,2,2,0,584,1070,0,0,0,1.0,12664.792717086835,0.3083511777301927,22456.703642384105,0,0,0,3390965,151,13772192,116,36,151,3390962,42340,85,9,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.4-10.0.0.2-58474-993-6,10.0.0.4,58474,10.0.0.2,993,6,23/05/2022 01:07:59 PM,8104698,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.286849923340757,1.3572374936117295,810469.7999999999,2561505.537391191,8100642.0,8.0,8104604.0,1620920.8000000005,3622274.418224163,8100642.0,8.0,8104687.0,2026171.75,4050648.993264937,8102145.0,28.0,0,0,0,0,200,168,0.7403113601518526,0.6169261334598771,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,1496.0,0.0,1496.0,1496.0,8100642.0,0.0,8100642.0,8100642.0,NeedManualLabel
10.0.0.4-10.0.0.2-60176-995-6,10.0.0.4,60176,10.0.0.2,995,6,23/05/2022 01:07:59 PM,8101886,273,309,64.0,6441413.0,16.0,0.0,0.2344322344322345,1.9260180052647948,34752.0,0.0,20845.996763754047,12644.041041035574,795058.9529400931,71.8351257966355,13944.72633390705,228500.653291398,5126044.0,-1.0,8101832.0,29786.14705882353,333575.8362384223,5126044.0,2.0,8101875.0,26304.788961038917,313576.2757540128,5126065.0,1.0,0,0,0,0,9052,9896,33.695857976772324,38.13926781986318,0.0,34752.0,11048.845626072043,13893.760926670217,193036592.687468,2,2,0,285,581,0,0,0,1.0,11067.829896907217,0.2344322344322344,20845.996763754047,0,0,0,3220738,154,5573542,136,32,154,3220706,42340,85,4,32,1839382.0,0.0,1839382.0,1839382.0,5126044.0,0.0,5126044.0,5126044.0,NeedManualLabel
10.0.0.4-10.0.0.2-58472-993-6,10.0.0.4,58472,10.0.0.2,993,6,23/05/2022 01:07:59 PM,8107447,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.28132752517531,1.3567772937646092,810744.7,2561884.3607907942,8101995.0,10.0,8107195.0,1621438.9999999998,3622741.26249426,8101995.0,25.0,8107437.0,2026859.25,4050946.025972318,8103278.0,30.0,0,0,0,0,200,168,0.7400603420534232,0.616716951711186,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,1268.0,0.0,1268.0,1268.0,8101995.0,0.0,8101995.0,8101995.0,NeedManualLabel
10.0.0.4-10.0.0.2-60174-995-6,10.0.0.4,60174,10.0.0.2,995,6,23/05/2022 01:07:59 PM,8104192,1153,1863,256.0,57969483.0,16.0,0.0,0.2220294882914139,1.8724891639922985,60816.0,0.0,31116.201288244756,16050.766205473485,7153055.973994694,372.1530783081152,2687.9575456053085,53069.18030041525,1751184.0,-3.0,8104048.0,7034.763888888899,85699.29414710317,1751184.0,4.0,8104180.0,4352.406015037589,67496.15224660002,1751279.0,1.0,0,0,0,0,36952,59624,142.27204883596048,229.8810294721547,0.0,60816.0,19214.36493205172,19692.93486631544,387811683.6489423,2,2,0,1860,3015,0,0,0,1.0,19220.73574270557,0.2220294882914137,31116.201288244767,0,0,0,14492434,468,16309436,384,85,621,19323161,42340,85,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.4-10.0.0.2-60172-995-6,10.0.0.4,60172,10.0.0.2,995,6,23/05/2022 01:07:59 PM,8107552,3150,5098,1216.0,163486607.0,16.0,0.0,0.3860317460317461,2.455483969258468,65160.0,0.0,32068.77344056492,32201.44149676464,20164881.211986057,1017.3231081342432,983.0910634169992,12162.389356272864,638709.0,-20.0,8105527.0,2574.000317561127,19582.25388113229,638709.0,1.0,8107541.0,1590.6495978026269,15510.214717357376,638828.0,1.0,0,0,0,0,101324,163144,388.52664774768016,628.796460386563,0.0,65160.0,19819.1081343194,29725.29986885497,883593452.2933496,2,2,0,5167,8247,0,0,0,1.0,19821.51103297769,0.386031746031746,32068.773440564928,0,0,0,163487823,5169,20243450,0,0,0,0,42340,85,76,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
10.0.0.4-10.0.0.2-60182-995-6,10.0.0.4,60182,10.0.0.2,995,6,23/05/2022 01:07:59 PM,8103849,6,5,16.0,116.0,16.0,0.0,2.666666666666667,6.531972647421808,100.0,0.0,23.2,43.48792935976603,16.28855621569454,1.3573796846412118,810384.9,2560612.014068792,8098014.0,8.0,8102371.0,1620474.2000000002,3621054.99016132,8098014.0,20.0,8103838.0,2025959.5,4049162.1122770985,8099702.0,8.0,0,0,0,0,200,168,0.7403889188952064,0.6169907657460053,0.0,100.0,11.0,28.699065553365383,823.6363636363636,2,2,0,3,10,0,0,0,0.0,12.0,2.6666666666666665,23.2,0,0,0,0,0,0,6,16,5,116,42340,85,1,32,1682.0,0.0,1682.0,1682.0,8098014.0,0.0,8098014.0,8098014.0,NeedManualLabel
